product_id,name,short_description,price,original_price,discount_rate,rating_average,review_count,category_name,brand_name,url
20332547,Máy Giặt Electrolux Inverter 11kg EWF1141AEWA,"GIAO HÀNG VÀ LẮP ĐẶT CÙNG LÚC, KHU VỰC CẦN GIỜ CÓ GIAO HÀNG TÍNH PHÍ, VUI LÒNG LIÊN HỆ TRƯỚCVật tư phát sinh tính phí theo thực tế.Bảo hành chính hãng , có người đến tận nhà hỗ trợ....",13389000,16100000,17,0.0,0,,Electrolux,may-giat-electrolux-inverter-11kg-ewf1141aewa-p20332547.html?spid=65897924
169566217,Nồi chiên không dầu 7.3L Philips HD9860/90 [Hàng chính hãng],"Nồi chiên không dầu Philips Airfasher HD9860/91 XXL thuộc dòng nồi chiên chân không thông minh được tích hợp nhiều chức năng và công nghệ hiện đại nhằm đem đến cho người dùng hiệu quả nấu ăn cao nhất,...",8246000,8246000,0,0.0,0,,Philips,noi-chien-khong-dau-7-3l-philips-hd9860-90-p169566217.html?spid=197741980
275415063,CARD Màn hình VGA Inno3D GeForce RTX 4080 Super X3 – Hàng Chính Hãng,THÔNG SỐ KỸ THUẬTThương hiệuINNO3DModelNNO3D RTX 4080 SUPER X3 OCTên sản phẩmCard Màn Hình INNO3D RTX 4080 SUPER X3 OCChipsetGeForce RTX 4080 SUPERNhân CUDA1024...,31900000,31900000,0,0.0,0,,Inno3D,card-man-hinh-vga-inno3d-geforce-rtx-4080-super-x3-hang-chinh-hang-p275415063.html?spid=275415064
214515738,Máy Giặt Sharp 8.5kg ES-Y85HVS - Chỉ giao HCM,"Máy Giặt Sharp 8.5 Kg ES-Y85HV-S THÔNG SỐ KỸ THUẬT MÁY GIẶT (-)Dòng sản phẩmMáy giặt cửa trênKhối lượng giặt (kg)8,5Các chế độ giặt(Giặt tiêu chuẩn / Giặt đồ jean / Giặt nhẹ ...",3719000,5699000,35,5.0,2,,Sharp,may-giat-sharp-8-5kg-es-y85hvs-chi-giao-hcm-p214515738.html?spid=227258988
24535070,Bút Cảm Ứng Điện Dung 2 Trong 1 Baseus Smartphone Tablet IPad - Màu Ngẫu Nhiên - Hàng nhập khẩu,"Kiểu dáng nhỏ gọnBút Cảm Ứng Điện Dung 2 Trong 1 Baseus Smartphone, Tablet, iPad có thiết kế nhỏ gọn cho bạn dễ dàng mang theo bên mình. Thân bút bằng hợp kim nhôm kết hợp silicone với màu sắc sang t...",155719,155719,0,3.0,1,,Baseus,but-cam-ung-dien-dung-2-trong-1-baseus-smartphone-tablet-ipad-mau-ngau-nhien-hang-nhap-khau-p24535070.html?spid=140832300
273612830,Tai nghe không dây Sony Pulse Explore - Hàng chính hãng,"Tai nghe không dây Sony Pulse Explore có thiết kế đẹp mắt và thoải mái. Lớp đệm êm ái và khung nhựa chắc chắn sẽ mang đến cho bạn cảm giác dễ chịu khi đeo lâu. Tai nghe cũng có hai micro tích hợp, sử ...",5799000,5799000,0,5.0,1,,Sony,tai-nghe-khong-day-sony-pulse-explore-hang-nhap-khau-p273612830.html?spid=273612831
178544681,"Màn Hình Máy Tính HIKVISION DS-D5022FN-C 21.5"" FHD 60Hz HDMI-VGA - Hàng Chính Hãng","Màn hình Camera Hikvision  DS-D5022FN-C  là một sản phẩm của thương hiệu Hikvision nổi tiếng toàn cầu. Mang các ưu điểm chung của các sản phẩm thuộc thương hiệu như sử dụng công nghệ hiện đại, độ bền...",1790000,1790000,0,0.0,0,,Hikvision,man-hinh-may-tinh-hikvision-ds-d5022fn-c-21-5-fhd-60hz-hdmi-vga-hang-chinh-hang-p178544681.html?spid=196292370
51200047,Nồi Chiên Không Dầu Philips HD9745 (1500W) - Hàng Chính Hãng,"Thiết kế độc đáo cho phép nấu ăn ngon miệngNồi Chiên Không Dầu Philips HD9745 sở hữu thiết kế độc đáo kết hợp luồng khí được làm nóng rất cao lưu thông nhanh, thiết kế hình sao và cấu hình làm nóng t...",5019000,5800000,13,0.0,0,,Philips,noi-chien-khong-dau-philips-hd9745-1500w-hang-chinh-hang-p51200047.html?spid=117036616
11788336,Bộ micro kèm tay cầm quay phim cho điện thoại Comica CVM-VM10-K1- Hàng Chính Hãng,"   ​Cardioid PatternGiving excellent off-axis rejection for desired sounds, can effectively reduce the noise of the surrounding environment to be pic...",963000,963000,0,1.0,1,,COMICA,bo-micro-kem-tay-cam-quay-phim-cho-dien-thoai-comica-cvm-vm10-k1-hang-chinh-hang-p11788336.html?spid=11788453
276029496,Ram máy tính Kingston Fury Beast Black 16GB 3200MHz DDR4 (KF432C16BB1/16) - Hàng Chính Hãng,Nhà sản xuất Kingston (USA)Model KF432C16BB1/16Chuẩn RAM DDR4Bus hỗ trợ 3200MHzDung lượng 16GB (1 x 16GB)Điện áp 1.2vCas Latency Default (Plug N Play): DDR4-2400 CL17-17-17 - 1.2VXMP Profile #1: DDR4-...,979000,979000,0,0.0,0,,Kingston,ram-may-tinh-kingston-fury-beast-black-16gb-3200mhz-ddr4-kf432c16bb1-16-hang-chinh-hang-p276029496.html?spid=276029497
277422141,Loa tủ công suất lớn bass 50 đôi Bossinon N9119K - Công suất 3000W - Hàng Chính Hãng,"_Nguồn AC, Nguồn DC_Hỗ trợ Bluetooth, guitar in, mic in_Bass loa ≈50cm X 2, Bass từ 170 - coil 65_Treble 450 x 2_ Loa mid x 2-Bình 20A_Phụ kiện 2 mic cầm tay không dây_Công suất: 3000Watts_ ĐẶC BIỆT: ...",14600000,14600000,0,0.0,0,,BOSSINON,loa-tu-cong-suat-lon-bass-50-doi-bossinon-n9119k-cong-suat-3000w-hang-chinh-hang-p277422141.html?spid=277422142
203317310,Bếp hồng ngoại Sunhouse SHD 6011 - Hàng Chính Hãng,"Mã sản phẩm: SHD6011Công suất: 2000 WĐiện áp: 220V/50 HzChế độ: Đun, Súp, Nướng, Rán, Hâm nóngChất liệu: Kính cường lực, chịu nhiệt đến 600 độ CKích thước mặt kính: 259x259mmLoại nồ...",595000,595000,0,0.0,0,,Sunhouse,bep-hong-ngoai-sunhouse-shd-6011-hang-chinh-hang-p203317310.html?spid=263702560
273465412,Bộ nhớ RAM PC G.Skill Trident Z5 RGB DDR5 32GB/ 64GB (16GBx2/ 32GBx2) 6000MHz - Hàng Chính Hãng,*Bộ nhớ RAM PC G.Skill Trident Z5 RGB DDR5 32GB (16GBx2) 6000MHz (F5-6000J3636F16GX2-TZ5RS)- Loại sản phẩm: Ram PC- Dung lượng: 32GB (2 x 16GB)- Chuẩn: DDR5- Bus: 6000 MHz*Bộ nhớ RAM PC G.Skill ...,3290000,3290000,0,0.0,0,,G.Skill,bo-nho-ram-pc-g-skill-trident-z5-rgb-ddr5-32gb-64gb-16gbx2-32gbx2-6000mhz-ha-ng-chi-nh-ha-ng-p273465412.html?spid=273465414
171262021,Tủ lạnh mini KEMIN 6L CAT HEAD Chính hãng,TỦ LẠNH MINI KEMIN 6L LÀ DÒNG TỦ TỰ ĐỘNGkích thước: 27x23x34 cmDùng được cả ở nhà (220V-50W) và trên ô tô (12V)2 chế độ làm nóng (60-65 độ) và làm lạnh (5-15 độ)Lưu ý: Do tủ sử dụng công nghệ làm lạnh...,1081000,1200000,10,5.0,5,,Kemin,tu-lanh-mini-kemin-6l-cat-head-p171262021.html?spid=171262023
272375882,Smart ti vi Asanzo 55 AG800K- màn hình cường lực- hàng chính hãng- ĐIỀU KHIỂN GIỌNG NÓI,"TÍNH NĂNG NỔI BẬT TIVI 55AG800K1. *** Đã KHẮC PHỤC HOÀN TOÀN lỗi không xem được YOUTUBE.2. Trang bị kính cường lực chống va đập và nứt vỡ -  Màn hình được thiết kế với kính cường lực cao cấp, chịu ...",8990000,8990000,0,0.0,0,,Asanzo,smart-ti-vi-asanzo-man-hinh-kinh-cuong-luc-55-55ag800k-android-11-0-p272375882.html?spid=272375883
557136,Ổ Cứng SSD WD BLUE 500GB - WDS500G1B0A - Hàng Chính Hãng,"Hiệu suất vượt trội Ổ Cứng SSD WD BLUE 500GB - WDS500G1B0A hoạt động với tốc độ đọc lên đến 545MB/s, tốc độ ghi 525MB/s cho tốc độ xử lý, phản hồi những yêu cầu của bạn một cách nhanh hơn, chính xác ...",4150000,3850000,0,0.0,0,,WD,o-cung-ssd-wd-blue-500gb-wds500g1b0a-hang-chinh-hang-p557136.html?spid=289994
253444177,Máy chiếu Mini không dây BenQ GV30 - Hàng chính hãng - ZAMACO AUDIO,"Máy chiếu Mini không dây BenQ GV30 là một máy chiếu di động tiên tiến, cung cấp cho người dùng trải nghiệm xem ngoài trời tuyệt vời, với tính năng tích hợp Android TV và khả năng phát trực tuyến. Với ...",13900000,13900000,0,0.0,0,,BenQ,may-chieu-mini-khong-day-benq-gv30-hang-chinh-hang-zamaco-audio-p253444177.html?spid=253444178
275955794,"Màn hình di động ZX1505 Nhiều Kích thước FullHD / 2K / 4k cho máy tính , laptop , smartphone",". Màn hình di động ZX1505 Nhiều Kích thước FullHD / 2K / 4k cho máy tính , laptop , smartphone , máy game. Kích thước màn Hình 14 / 15,6 / 16 inch , tỉ lệ 16:9 ( Tùy chọn trong Phân loại ). Độ Phân ...",2050000,2050000,0,4.5,2,,Tech77,man-hinh-di-dong-15-6-inch-full-hd-ips-1920-x-1080-cho-may-tinh-laptop-smartphone-may-game-hang-nhap-khau-p275955794.html?spid=276367020
557138,Ổ Cứng SSD WD BLUE 1TB - WDS100T1B0A - Hàng Chính Hãng,"Hiệu suất vượt trội Ổ Cứng SSD WD BLUE 1TB - WDS100T1B0A hoạt động với tốc độ đọc lên đến 545MB/s, tốc độ ghi 525MB/s cho tốc độ xử lý, phản hồi những yêu cầu của bạn một cách nhanh hơn, chính xác hơ...",8500000,8500000,0,0.0,0,,WD,o-cung-ssd-wd-blue-1tb-wds100t1b0a-hang-chinh-hang-p557138.html?spid=289996
32850002,Loa thanh soundbar 2.1 Sony HT-S350 320W - Hàng chính hãng,"GIAO HÀNG VÀ LẮP ĐẶT CÙNG LÚC, KHU VỰC CẦN GIỜ CÓ GIAO HÀNG TÍNH PHÍ, VUI LÒNG LIÊN HỆ TRƯỚCVật tư phát sinh tính phí theo thực tế.Bảo hành chính hãng , có người đến tận nhà hỗ trợ....",4419000,5300000,17,5.0,8,,Sony,loa-thanh-soundbar-2-1-sony-ht-s350-320w-hang-chinh-hang-p32850002.html?spid=74364811
275349593,Màn Hình Máy Tính Mỏng Tràn Viền VSP V2704S (Hồng/Trắng) - Hàng Chính Hãng,"Mã sản phẩmV2704SMàu sắcHồng/TrắngĐộ sáng250 cd/m²(Typical)Độ tương phản1000:1(Typical)Màu sắc hiển thị16.7MKích cỡ màn hình27""Tấm nềnIPS (các phiên bản mới hơn sản xuất 5/2...",3306000,3306000,0,0.0,0,,VSP,man-hinh-phang-led-mong-tran-vien-vsp-v2704s-hong-trang-hang-chinh-hang-p275349593.html?spid=275349876
271122521,Tai nghe True Wireless chống ồn chủ động EarFun Air Pro 3 - Hàng chính hãng,"TAI NGHE CHỐNG ỒN CHỦ ĐỘNG HIỆN ĐẠI EARFUN AIR PRO 3  Chống ồn chủ động mạnh mẽ, thời lượng sử dụng tăng lên 45 tiếngAir Pro 3 thể hiện ""tham vọng"" muốn tạo ra một cặp tai nghe True Wi...",1715000,1715000,0,0.0,0,,EarFun,tai-nghe-true-wireless-chong-on-chu-dong-earfun-air-pro-3-hang-chinh-hang-p271122521.html?spid=225954177
92020827,Tủ lạnh Samsung Inverter 488 lít RF48A4000B4/SV - Chỉ giao HCM,"Khu vực ngoại thành HCM có giao hàng tính phí, vui lòng liên hệ trước.Lắp đặt MIỄN PHÍ ở nhà trệt / có thang máy, lên lầu thang bộ có phí.Cần hỗ trợ giao hàng nhanh, quý KH vui lòng liên hệ / chat...",15199000,25899000,41,5.0,2,,Samsung,tu-lanh-samsung-inverter-488-lit-rf48a4000b4-sv-model-2021-hang-chinh-hang-chi-giao-hcm-p92020827.html?spid=92927894
26361950,Áo Trùm Máy Giặt Cửa Trước - Cửa Trên Loại 7-8Kg (Màu Ngẫu Nhiên),"Áo Trùm Máy GiặtGiữ Cho Máy Giặt Luôn Bền Đẹp, Sạch Sẽ Với Áo Trùm Máy Giặt Loại Vải Dù Cao Cấp - Chất Liệu Vải Chống Thấm Tối Ưu, Nhiều Kiểu Hoa Văn Đẹp Mắt.- Áo trùm máy giặt loại vải dù cao cấp thư...",54999,54999,0,5.0,1,,OEM,ao-trum-may-giat-cua-truoc-cua-tren-loai-7-8kg-mau-ngau-nhien-p26361950.html?spid=108912978
113492063,Chuột không dây FUHLEN A06 - Hàng nhập khẩu,"Kiểu giao tiếp: USB, Không dây Tốc độ: 30 inches/giây Độ phân giải: 1000 dpi Di chuyển nhẹ nhàng không kén bề mặt Kiểu dáng sang trọng, hiện đại Khả năng kết nối thông minhKiểu dáng sang trọng, hiện ...",130000,130000,0,0.0,0,,Fuhlen,chuot-khong-day-fuhlen-a06-hang-nhap-khau-p113492063.html?spid=113492064
182804577,Smart Tivi SAMSUNG 4K 43inch UA43AU7002 - Hàng chính hãng (chỉ giao HCM),"GIAO HÀNG VÀ LẮP ĐẶT MIỄN PHÍ ĐỂ BÀN Ở KHU VỰC NỘI THÀNH HCM.Khu vực Cần Giờ có giao hàng tính phí.  SpecificationsResolution3,840 x 2,160 undefined7 HDMI3 USB1 Specifications...",6719000,8000000,16,0.0,0,,Samsung,smart-tivi-samsung-4k-43inch-ua43au7002-hang-chinh-hang-chi-giao-hcm-p182804577.html?spid=195975614
252174435,Máy Tính Xách Tay Laptop Lenovo IdeaPad Slim 5 15ITL05 (Core i5 1135G7/ 16GB/ 512GB SSD/ Intel Iris Xe Graphics/ 15.6inch Full HD/ Windows 11 Home/ Grey) - Hàng Chính Hãng,"ĐẶC ĐIỂM NỔI BẬT16GB Ram onboard - Cân tốt các phần mềm năng, cho phép mở nhiều ứng dụng cùng lúc512GB SSD, 1 khe 2.5 inch HDD trống - Khả năng nâng cấp vượt trộiChip intel Core i5 - 1135G7 xử lý...",16740000,16740000,0,0.0,0,,Lenovo,may-tinh-xach-tay-laptop-lenovo-ideapad-slim-5-15itl05-core-i5-1135g7-16gb-512gb-ssd-intel-iris-xe-graphics-15-6inch-full-hd-windows-11-home-grey-hang-chinh-hang-p252174435.html?spid=252174436
74317926,Dàn âm thanh Soundbar Sony 5.1 HT-S20R//C (400W) - Hàng chính hãng,"Đường nét tinh tế, màu đen quý phái thiết kế hiện đại, các chi tiết được hoàn thiện tỉ mỉ, góp phần tô điểm cho không gian nội thất thêm phần sang trọng, đẳng cấp.Âm thanh vòm lan tỏa khắp không gi...",4639000,5500000,16,5.0,1,,Sony,dan-am-thanh-soundbar-sony-5-1-ht-s20r-c-400w-hang-chinh-hang-p74317926.html?spid=216091660
275955819,Robot hút bụi lau nhà Roborock QRevo Master – Bảo hành 24 tháng- Hàng Chính Hãng,"Roborock QRevo Master là robot hút bụi lau sàn hiện đại, được thiết kế để cải tiến hoàn toàn việc dọn dẹp nhà cửa. Với thiết kế FlexiArm bao phủ toàn diện, chinh phục dọn dẹp cả những góc cạnh khó tro...",23999000,23999000,0,0.0,0,,Roborock,robot-hut-bui-lau-nha-roborock-qrevo-master-bao-hanh-24-thang-hang-chinh-hang-p275955819.html?spid=275955820
274612333,Tủ lạnh Inverter Samsung 208 lít RT20HAR8DBU/SV - Hàng chính hãng,"Ngăn chặn mùi hôi khó chịu với bộ lọc than hoạt tính DeodorizerMã RT20HAR8DBU/SV là loại tủ lạnh có bộ lọc Deodorizer. Bộ lọc khử mùi này được làm từ than hoạt tính, loại bỏ mùi hôi, giữ cho không kh...",5347860,5347860,0,0.0,0,,Samsung,tu-lanh-inverter-samsung-208-lit-rt20har8dbu-sv-hang-chinh-hang-p274612333.html?spid=274612334
111050867,Cáp sạc nhanh 2.4A và truyền dữ liệu cho android Remax Colorful Light RC-152m [Hàng chính hãng],"#Cáp_sạc điện thoại Remax RC-152m cổng MicroUSB max 2.4A là sản phẩm có nhiều tính năng nổi bật được nhiều người tin dùng. Thiết kế nhỏ gọn, dễ dàng mang theo khi di chuyển; Lõi đồng cao cấp, chống ...",99000,150000,34,4.7,197,,Remax,cap-sac-nhanh-2-4a-va-truyen-du-lieu-cho-android-remax-colorful-light-rc-152m-hang-chinh-hang-p111050867.html?spid=111050871
160825468,Tai Nghe Bluetooth True Wireless Cảm Ứng Không Dây Wireless Headset - Hàng Chính Hãng PKCB,Tai Nghe Bluetooth True Wireless Cảm Ứng Không Dây Wireless Headset - Hàng Chính Hãng PKCBHướng dẫn sử dụng:- Chạm 1 chạm để tạm dừng/phát nhạc- Chạm 2 chạm bên trái/phải để lùi/qua bài- Chạm 3 ch...,248000,500000,50,4.2,18,,PKCB,tai-nghe-bluetooth-true-wireless-cam-ung-khong-day-wireless-headset-hang-chinh-hang-pkcb-p160825468.html?spid=160825469
158867582,Tai Nghe Có Dây Earbuds PKCB Jack 3.5mm Điện Thoại Máy Tính - Hàng Chính Hãng,Tai Nghe Có Dây Earbuds PKCB Jack 3.5mm Điện Thoại Máy Tính - Hàng Chính HãngEarpods PKCB chính hãng - Thiết kế thông minh cùng trang bị microphone và các phím điều chỉnh tiện dụngTai nghe PKCB Earp...,160000,260000,38,4.5,19,,PKCB,tai-nghe-co-day-earbuds-pkcb-jack-3-5mm-dien-thoai-may-tinh-hang-chinh-hang-p158867582.html?spid=158867583
32800897,Ram PC Kingmax 4GB Bus 2666 DDR4 - Hàng Chính Hãng,"Bộ nhớ đáng tin cậyRam PC Kingmax 4GB Bus 2666 DDR4 với tốc độ 2400 MT/s và dung lượng 4GB, RAM sẽ giúp tối ưu hóa máy tính của bạn. Bên cạnh đó RAM sẽ giúp máy của bạn tăng tốc trong việc cài đặt ứn...",350000,350000,0,5.0,2,,KingMax,ram-pc-kingmax-4gb-bus-2666-ddr4-hang-chinh-hang-p32800897.html?spid=32800898
275415173,CARD Màn hình VGA Inno3D GeForce RTX 4060 Ti Twin X2 16GB GDDR6 – Hàng Chính Hãng,THÔNG SỐ KỸ THUẬTModel GEFORCE RTX 4060 Ti 16GB TWIN X2 OC BLACKNhân đồ họa NVIDIA GeForce RTX 4060 TiHệ điều hànhWindows 10/11 64-bitXung nhịpBoost Clock: 2565 MHz Ba...,12990000,12990000,0,0.0,0,,Inno3D,card-man-hinh-vga-inno3d-geforce-rtx-4060-ti-twin-x2-16gb-gddr6-hang-chinh-hang-p275415173.html?spid=275415174
277348490,Điện Thoại Realme C61 4GB/128GB - Hàng Chính Hãng,"Điện Thoại Realme C61 4GB/128GB - Hàng Chính HãngBộ sản phẩm bao gồm: Thân máy, sạc, cáp USB, dụng cụ lấy sim, vỏ bảo vệ, sách hướng dẫn sử dụng.Trải nghiệm sắc nét, chất lượng xem rõ ràng- Với mà...",2789000,3590000,22,0.0,0,,Realme,dien-thoai-realme-c61-4gb-128gb-hang-chinh-hang-p277348490.html?spid=277348492
74891402,Loa Bluetooth Không Dây Dung Lượng Pin 12000mAh - Hàng Chính Hãng,"Loa Bluetooth Không Dây Dung Lượng Pin 12000mAh - Hàng Chính HãngThời gian sử dụng từ 1-8 giờThời gian sạc từ 1-6 giờChức năng: phát nhạc qua kết nối bluetooth, phát nhạc qua thẻ nhớ,Jack căm: 3.5mmC...",200000,500000,60,4.5,46,,PKCB,loa-bluetooth-khong-day-dung-luong-pin-12000mah-hang-chinh-hang-p74891402.html?spid=74891404
276045970,Pin dự phòng Choetech B650 Sạc Không Dây PD20W dung lượng 10000mAh (hàng chính hãng),Thông tin chi tiết– Pin sạc dự phòngChoetech B650 10000 mAH kiêm sạc không dây được nhiều khách hàng ưa chuộng bởi tính tiện lợi cao cùng khả năng sạc với tốc độ ấn tượng. Bên cạnh đó dòng pin sạc dự...,650000,650000,0,0.0,0,,Baseus,pin-du-phong-sac-khong-day-pd20w-choetech-b650-dung-luong-10000mah-hang-chinh-hang-p276045970.html?spid=276045971
270975124,Điện Thoại Oppo A58 6GB/128GB - Hàng Chính Hãng ,"OPPO A58 - chiếc điện thoại kế nhiệm nhà OPPO dự kiến sẽ có những thiết kế nổi bật ngoài sự mong đợi. Điện thoại sở hữu cấu hình ấn tượng với chip Dimensity 700 và khả năng đa nhiệm của RAM 8G, bộ nhớ...",4090000,4990000,18,5.0,124,,OPPO,dien-thoai-oppo-a58-6gb-128gb-hang-chinh-hang-p270975124.html?spid=270975156
276381848,"Máy giặt Hisense 8kg WTZQ8012UT Giặt Eco tiết kiệm điện năng, bảo hành 24 tháng - HÀNG CHÍNH HÃNG","Máy giặt Hisense 8kg WTZQ8012UT trang bị 10 chương trình hoạt động kết hợp với công nghệ giặt tạo bọt Bubble Clean dễ dàng đánh bay vết bẩn với, bộ lọc đôi Magic Filter giúp loại bỏ xơ vải và những tạ...",4590000,7990000,43,0.0,0,,Hisense,may-giat-hisense-8kg-wtzq8012ut-giat-eco-tiet-kiem-dien-nang-bao-hanh-24-thang-hang-chinh-hang-p276381848.html?spid=276381849
181919905,Ram Laptop Crucial DDR5 8GB Bus 4800 CT8G48C40S5 - Hàng chính hãng,Thông số kĩ thuậtNhà sản xuấtCrucial (USA)ModelCT8G48C40S5Chuẩn RamDDR5 SODIMMBus hỗ trợ 4800MHzDung lượng8 GB (1x8GB)Điện áp1.1vCAS LatencyCL40Over ClockNone...,990000,990000,0,0.0,0,,Crucial,ram-crucial-ddr5-laptop-ct8g48c40s5-hang-chinh-hang-p181919905.html?spid=181919906
20332705,Máy Giặt Electrolux Inverter 11kg EWF1141AEWA,"GIAO HÀNG VÀ LẮP ĐẶT CÙNG LÚC, KHU VỰC CẦN GIỜ CÓ GIAO HÀNG TÍNH PHÍ, VUI LÒNG LIÊN HỆ TRƯỚCVật tư phát sinh tính phí theo thực tế.Bảo hành chính hãng , có người đến tận nhà hỗ trợ....",13469000,16100000,16,5.0,1,,Electrolux,may-giat-electrolux-inverter-11kg-ewf1141aewa-p20332705.html?spid=65897922
169271463,Loa Colorfire Soundbar 5201 Desktop Speaker - Hàng Chính Hãng,"Mô Tả Sản PhẩmTên sản phẩm: Loa Colorful Soundbar CSP-5201 Hình thức kết nối: 1 * USB Speaker ,Jack 3.5mmLoa vệ tinh: 4Trở kháng loa: 8mm 10ΩTỉ số nén nhiễu ≥75DbTần số đáp ứng: 80Hz – 18KH...",299000,299000,0,0.0,0,,Colorful,loa-colorful-soundbar-5201-desktop-speaker-hang-chinh-hang-p169271463.html?spid=274603736
273096882,Tai nghe Bluetooth True Wireless JBL Wave Beam - Hàng chính hãng,"Sản phẩm chính hãng JBLThiết kế nhỏ gọn, đơn giảnTrang bị cho màng loa kích thước 8mm, mang lại âm thanh sống độngCông nghệ Smart Ambient giúp người dùng tạm dừng nhanh chóngKích cỡ vừa ...",1349000,1490000,9,0.0,0,,JBL,tai-nghe-bluetooth-true-wireless-jbl-wave-beam-hang-chinh-hang-p273096882.html?spid=273096884
195305655,Adapter Sạc ANKER 511 Nano Pro 20W Type-C Sạc Nhanh Tích Hợp PIQ 3.0 A2637 - Hàng Chính Hãng,Sạc iPhone nhanh hơnAdapter Sạc ANKER 511 Nano Pro 20W Type-C Công suất đầu ra 20W được thiết kế để sạc cho iPhone 12/13 series nhanh hơn gấp 3 lần so với bộ sạc 5W ban đầu.Hệ thống an toàn Activ...,350000,350000,0,0.0,0,,ANKER,adapter-sac-anker-511-nano-pro-20w-type-c-sac-nhanh-tich-hop-piq-3-0-a2637-hang-chinh-hang-p195305655.html?spid=263041012
144449722,"Loa Bluetooth Chip DSP công suất 100W TWS Lên 200W gắn thẻ nhớ, usb, Line 3.5mm cao cấp Hàng chính hãng","Loại sạc: Type CCông suất: 100WPin: 10400 MahBluetooth: 5.0Sử dụng: Bluetooth, usb, Thẻ nhớ, Audio Jack 3.5mmChip: DSPKết nối TWS: CóChống nước: IPX5Khả năng kết đôi TWS 2 loa nhân đôi công s...",2125000,4500000,53,4.6,19,,PKCB,loa-bluetooth-chip-dsp-cong-suat-100w-tws-len-200w-gan-the-nho-usb-line-3-5mm-cao-cap-hang-chinh-hang-p144449722.html?spid=144449723
183910587,Tai nghe dây chân tròn nhét tai Kaku KSC-659 ( hàng chính hãng),"Mô tả sản phẩm:1. Giắc cắm âm thanh: 3.5mm; trọng lượng: 10,5g; chiều dài cáp: 1,2m2. Chất liệu: ABS + TPE dây tráng men; micrô: với bộ điều khiển micrô3. Điều khiển dây: điều khiển hoạt động một p...",59000,59000,0,0.0,0,,Kaku,tai-nghe-day-chan-tron-nhet-tai-kaku-ksc-659-hang-chinh-hang-p183910587.html?spid=183910589
205234366,Củ sạc nhanh Baseus GaN5 Fast Charger 1C 20W (Hàng chính hãng),"- GaN được định nghĩa là bộ sạc  sử dụng chip Gallium nitride làm thành phần nguồn hoặc thành phần chuyển đổi nguồn. Với tần số cao hơn có thể làm cho bộ sạc nhanh hơn, có kích thước nhỏ hơn và sạc hi...",136000,139500,3,5.0,1,,Baseus,cu-sac-nhanh-baseus-gan5-fast-charger-1c-20w-hang-chinh-hang-p205234366.html?spid=273259335
176070846,"Bàn phím cơ Blue switch Fuhlen D (Destroyer), Phím Gaming Led RGB 7 màu RAINBOW- Hàng chính hãng","̀ ́ ̛ Gaming     () - chính hãng  ảo hành 2 năm   (  ) - ̀ ́ ̛   ̛́ ̂ ̂́ ̃ ̣̂ :- Layout tiêu chuẩn 104 phím, đáp ứng đủ mọi nhu cầu chơi game – gõ văn bản.- Logo Fuhlen 2 bên hông có các họa tiết nổi...",1390000,1390000,0,5.0,2,,Fuhlen,ban-phim-co-blue-switch-fuhlen-d-destroyer-phim-gaming-led-rgb-7-mau-rainbow-hang-nhap-khau-p176070846.html?spid=176070847
74629311,Loa Bluetooth speaker không dây PKCB250 - Hàng Chính Hãng,"Loa Bluetooth speaker không dây PKCB250 - Hàng Chính HãngKết nối Bluetooth, gắn USB, Thẻ nhớ, Line in 3.5mmModel: PKCB250  Hướng dẫn sử dụng:Bước 1: Lần đầu nhận sản phẩm anh chị sạc pin tron...",135000,500000,73,4.5,216,,PKCB,loa-bluetooth-speaker-khong-day-pkcb250-hang-chinh-hang-p74629311.html?spid=74629312
508098,Đàm Thoại Tiếng Anh Thông Dụng (Trình Độ Cao Cấp),"Đàm Thoại Tiếng Anh Thông Dụng (Trình Độ Cao Cấp) Trong cuộc sống hiện nay, tiếng Anh là một trong những ngôn ngữ vô cùng quan trọng và cần thiết, đặc biệt là đối với những người làm việc trong môi t...",30800,40000,23,0.0,0,,,dam-thoai-tieng-anh-thong-dung-trinh-do-cao-cap-p508098.html?spid=55283382
195305669,Pin Sạc Dự Phòng Không Dây Từ Tính ANKER 622 Maggo A1611 5000mAh - Hàng Chính Hãng,Để giữ hoặc để gấpPin Sạc Dự Phòng Không Dây Từ Tính ANKER 622 Maggo A1611 - Bộ sạc di động từ tính giữ iPhone 13/12 của bạn cố định trong khi sạc và kết hợp nó với một chân đế có thể mở ra để hoạt đ...,1290000,1290000,0,0.0,0,,ANKER,pin-sac-du-phong-khong-day-tu-tinh-anker-622-maggo-a1611-pin-tu-tinh-5000mah-va-usb-c-danh-cho-iphone-13-12-series-hang-chinh-hang-p195305669.html?spid=271372721
276365509,Smart TIVI Xiaomi Display QD-Mini LED 4K 55 Inch L55MA-SPLEA - HÀNG CHÍNH HÃNG - CHỈ GIAO HCM,​Tổng quan sản phẩmLoại Tivi:Google TiviKích cỡ màn hình:55 InchĐộ phân giải:4K (Ultra HD)Hệ điều hành:Google TVCông nghệ hình ảnhCông nghệ hình ảnh- Dolby Vision IQ - HDR 10...,13690000,17990000,24,0.0,0,,Xiaomi,smart-tivi-xiaomi-display-qd-mini-led-4k-55-inch-l55ma-splea-hang-chinh-hang-chi-giao-hcm-p276365509.html?spid=276365510
